Fecha,Unnamed: 1,TOTAL_Exist_Inicial_GWh,TOTAL_Exist_Inicial_m3,TOTAL_Cargas_GNL,TOTAL_Descargas_GNL,TOTAL_Regasificacion_GWh,TOTAL_Regasificacion_m3,TOTAL_Carga_Cisternas,TOTAL_Exist_Final_GWh,TOTAL_Exist_Final_m3,TOTAL_Pct_Llenado,BARCELONA_Exist_Inicial_GWh,BARCELONA_Exist_Inicial_m3,BARCELONA_Cargas_GNL,BARCELONA_Descargas_GNL,BARCELONA_Regasificacion_GWh,BARCELONA_Regasificacion_m3,BARCELONA_Carga_Cisternas,BARCELONA_Exist_Final_GWh,BARCELONA_Exist_Final_m3,BARCELONA_Pct_Llenado,CARTAGENA_Exist_Inicial_GWh,CARTAGENA_Exist_Inicial_m3,CARTAGENA_Cargas_GNL,CARTAGENA_Descargas_GNL,CARTAGENA_Regasificacion_GWh,CARTAGENA_Regasificacion_m3,CARTAGENA_Carga_Cisternas,CARTAGENA_Exist_Final_GWh,CARTAGENA_Exist_Final_m3,CARTAGENA_Pct_Llenado,HUELVA_Exist_Inicial_GWh,HUELVA_Exist_Inicial_m3,HUELVA_Cargas_GNL,HUELVA_Descargas_GNL,HUELVA_Regasificacion_GWh,HUELVA_Regasificacion_m3,HUELVA_Carga_Cisternas,HUELVA_Exist_Final_GWh,HUELVA_Exist_Final_m3,HUELVA_Pct_Llenado,BBG_Exist_Inicial_GWh,BBG_Exist_Inicial_m3,BBG_Cargas_GNL,BBG_Descargas_GNL,BBG_Regasificacion_GWh,BBG_Regasificacion_m3,BBG_Carga_Cisternas,BBG_Exist_Final_GWh,BBG_Exist_Final_m3,BBG_Pct_Llenado,SAGUNTO_Exist_Inicial_GWh,SAGUNTO_Exist_Inicial_m3,SAGUNTO_Cargas_GNL,SAGUNTO_Descargas_GNL,SAGUNTO_Regasificacion_GWh,SAGUNTO_Regasificacion_m3,SAGUNTO_Carga_Cisternas,SAGUNTO_Exist_Final_GWh,SAGUNTO_Exist_Final_m3,SAGUNTO_Pct_Llenado,REGANOSA_Exist_Inicial_GWh,REGANOSA_Exist_Inicial_m3,REGANOSA_Cargas_GNL,REGANOSA_Descargas_GNL,REGANOSA_Regasificacion_GWh,REGANOSA_Regasificacion_m3,REGANOSA_Carga_Cisternas,REGANOSA_Exist_Final_GWh,REGANOSA_Exist_Final_m3,REGANOSA_Pct_Llenado,MUSEL_Exist_Inicial_GWh,MUSEL_Exist_Inicial_m3,MUSEL_Cargas_GNL,MUSEL_Descargas_GNL,MUSEL_Regasificacion_GWh,MUSEL_Regasificacion_m3,MUSEL_Carga_Cisternas,MUSEL_Exist_Final_GWh,MUSEL_Exist_Final_m3,MUSEL_Pct_Llenado
2025-01-01,,7948.493399999999,1160364.0,2095.0,236191.0,399.045336,58254.79094890511,15.036086,9174.65025,1339365.0,0.4062991051114819,1524.89905,222613.0,2095.0,127643.0,83.074531,12127.67306569343,3.004252,2304.3674,336404.0,0.4426368421052631,657.07255,95923.0,0.0,0.0,43.354839,6329.17197080292,2.303984,609.64315,88999.0,0.1516166950596252,942.3956,137576.0,0.0,108548.0,48.801067,7124.2405109489055,3.185863,1624.9159,237214.0,0.38291202582728,1398.07815,204099.0,0.0,0.0,77.743676,11349.4399270073,1.664482,1315.78225,192085.0,0.4268555555555555,2343.44665,342109.0,0.0,0.0,55.806279,8146.902189781022,3.123037,2280.3102,332892.0,0.73976,744.94435,108751.0,0.0,0.0,58.602828,8555.153722627738,1.175503,683.63,99800.0,0.3326666666666666,337.65705,49293.0,0.0,0.0,31.662116,4622.209562043796,0.578965,356.00135,51971.0,0.3997769230769231
2025-01-02,,9174.65025,1339365.0,0.0,200177.0,637.0280420000001,92996.79635036497,49.658004000000005,10011.5901,1461546.0,0.4433629607159108,2304.3674,336404.0,0.0,0.0,111.15,16226.277518248176,9.490418,2176.70395,317767.0,0.4181144736842105,609.64315,88999.0,0.0,142216.0,44.47,6491.968686131387,10.625455,1528.80355,223183.0,0.3802095400340715,1624.9159,237214.0,0.0,57961.0,79.580352,11617.573284671533,9.51497,1948.4003,284438.0,0.4591412429378531,1315.78225,192085.0,0.0,0.0,184.734745,26968.58,4.814317,1121.32445,163697.0,0.3637711111111111,2280.3102,332892.0,0.0,0.0,127.159288,18563.404452554743,6.963748,2142.68,312800.0,0.6951111111111111,683.63,99800.0,0.0,0.0,58.454016,8533.42802919708,4.471351,619.12355,90383.0,0.3012766666666667,356.00135,51971.0,0.0,0.0,31.479641,4595.564379562044,3.777745,474.5543,69278.0,0.5329076923076923
2025-01-03,,10011.5901,1461546.0,0.0,163122.0,502.32233700000006,73331.72576642336,43.846605,10595.7033,1546818.0,0.4692303958744122,2176.70395,317767.0,0.0,0.0,62.971889,9192.97218978102,8.270127,2106.87505,307573.0,0.4047013157894736,1528.80355,223183.0,0.0,10209.0,40.512815,5914.279343065694,8.971929,1557.17625,227325.0,0.3872657580919932,1948.4003,284438.0,0.0,152913.0,92.511032,13505.258759124088,9.006594,2903.8657,423922.0,0.6842970137207426,1121.32445,163697.0,0.0,0.0,133.014011,19418.10496350365,4.623031,980.15965,143089.0,0.3179755555555555,2142.68,312800.0,0.0,0.0,84.48394,12333.424817518247,7.220689,2050.81465,299389.0,0.6653088888888888,619.12355,90383.0,0.0,0.0,58.55232,8547.780145985402,3.386639,555.9871,81166.0,0.2705533333333333,474.5543,69278.0,0.0,0.0,30.27633,4419.905547445255,2.367596,440.8249,64354.0,0.4950307692307692
2025-01-04,,10595.7033,1546818.0,22282.0,164921.0,414.274824,60478.07167883212,17.75786,11240.610250000002,1640965.0,0.4977900803882906,2106.87505,307573.0,0.0,0.0,42.480918,6201.59197080292,4.242808,2058.699,300540.0,0.3954473684210526,1557.17625,227325.0,22282.0,0.0,40.522917,5915.753868613138,3.479294,1360.49905,198613.0,0.3383526405451448,2903.8657,423922.0,0.0,0.0,75.9612,11089.228759124087,3.470835,2822.90555,412103.0,0.6652187247780468,980.15965,143089.0,0.0,0.0,110.083064,16070.516788321169,1.463867,865.5249,126354.0,0.2807866666666667,2050.81465,299389.0,0.0,0.0,56.07899,8186.711167883212,3.656111,1990.21955,290543.0,0.6456511111111111,555.9871,81166.0,0.0,164921.0,58.105856,8482.608613138686,1.149919,1630.99185,238101.0,0.79367,440.8249,64354.0,0.0,0.0,31.041879,4531.6605109489055,0.295026,511.77035,74711.0,0.5747
2025-01-05,,11240.610250000002,1640965.0,0.0,0.0,321.463257,46928.933722627735,12.553216,11034.90475,1610935.0,0.4886804186258152,2058.699,300540.0,0.0,0.0,42.238479,6166.202919708029,3.132759,2010.30375,293475.0,0.3861513157894737,1360.49905,198613.0,0.0,0.0,36.959809,5395.593430656934,1.686515,1320.81015,192819.0,0.3284821124361158,2822.90555,412103.0,0.0,0.0,46.196238,6743.975547445256,2.33636,2774.0719,404974.0,0.6537110573042777,865.5249,126354.0,0.0,0.0,57.978651,8464.033284671534,1.210852,804.6695,117470.0,0.2610444444444444,1990.21955,290543.0,0.0,0.0,45.290093,6611.687737226277,3.322745,1940.61185,283301.0,0.6295577777777778,1630.99185,238101.0,0.0,0.0,57.495552,8393.510802919707,0.863985,1570.39675,229255.0,0.7641833333333333,511.77035,74711.0,0.0,0.0,35.304435,5153.93,0.0,614.04085,89641.0,0.6895461538461538
2025-01-06,,11034.90475,1610935.0,0.0,0.0,302.42774000000003,44150.0291240876,18.461989000000003,10800.99095,1576787.0,0.478321553162445,2010.30375,293475.0,0.0,0.0,38.729731,5653.975693430657,3.225215,1963.07985,286581.0,0.3770802631578947,1320.81015,192819.0,0.0,0.0,36.127288,5274.058102189781,4.363737,1278.1415,186590.0,0.3178705281090289,2774.0719,404974.0,0.0,0.0,45.677265,6668.21700729927,3.227809,2723.971,397660.0,0.6419047619047619,804.6695,117470.0,0.0,0.0,58.398835,8525.374744525547,3.466958,741.05355,108183.0,0.2404066666666666,1940.61185,283301.0,0.0,0.0,34.664171,5060.4586861313865,2.694251,1902.6971,277766.0,0.6172577777777778,1570.39675,229255.0,0.0,0.0,56.930304,8310.991313868613,0.892135,1510.5757,220522.0,0.7350733333333334,614.04085,89641.0,0.0,0.0,31.900146,4656.953576642336,0.591884,681.47225,99485.0,0.7652692307692308
2025-01-07,,10800.99095,1576787.0,5703.0,115622.0,524.932273,76632.4505839416,45.585513,11089.060850000002,1618841.0,0.491078719854391,1963.07985,286581.0,2926.0,0.0,44.50617,6497.253795620438,8.447805,1887.7504,275584.0,0.3626105263157895,1278.1415,186590.0,0.0,115622.0,59.130935,8632.253795620438,7.911861,2006.01565,292849.0,0.4988909710391823,2723.971,397660.0,2777.0,0.0,116.59878,17021.71598540146,7.215201,2577.7098,376308.0,0.6074382566585956,741.05355,108183.0,0.0,0.0,159.452589,23277.754160583943,5.407704,573.0025,83650.0,0.1858888888888888,1902.6971,277766.0,0.0,0.0,55.908311,8161.801167883212,8.620306,1836.99875,268175.0,0.5959444444444445,1510.5757,220522.0,0.0,0.0,58.032128,8471.842262773722,4.888213,1445.5555,211030.0,0.7034333333333334,681.47225,99485.0,0.0,0.0,31.30336,4569.829416058395,3.094423,762.02825,111245.0,0.8557307692307692
2025-01-08,,11089.060850000002,1618841.0,7824.0,164244.0,553.4669660000001,80798.10124087591,44.777551,11651.32255,1700923.0,0.515978462005157,1887.7504,275584.0,0.0,0.0,42.701479,6233.794233576642,8.964018,1833.29975,267635.0,0.3521513157894737,2006.01565,292849.0,0.0,0.0,36.583993,5340.733284671533,10.718926,1958.2643,285878.0,0.487015332197615,2577.7098,376308.0,7824.0,0.0,130.171369,19003.12116788321,7.740492,2383.46435,347951.0,0.5616642453591606,573.0025,83650.0,0.0,164244.0,198.889675,29034.987664233577,4.653632,1497.41685,218601.0,0.48578,1836.99875,268175.0,0.0,0.0,56.178935,8201.304452554745,7.458455,1772.19775,258715.0,0.5749222222222222,1445.5555,211030.0,0.0,0.0,57.597952,8408.460802919708,2.013004,1383.974,202040.0,0.6734666666666667,762.02825,111245.0,0.0,0.0,31.343563,4575.699635036496,3.229024,822.70555,120103.0,0.9238692307692308
2025-01-09,,11651.32255,1700923.0,1117.02,51426.0,515.9018030000001,75314.12686131387,47.29714800000001,11533.071,1683660.0,0.5107416957379038,1833.29975,267635.0,0.02,0.0,44.790732,6538.788905109489,10.30138,1776.2461,259306.0,0.3411921052631579,1958.2643,285878.0,0.0,0.0,37.896115,5532.280729927007,8.818959,1911.2733,279018.0,0.4753287904599659,2383.46435,347951.0,1117.0,0.0,157.423484,22981.526204379563,8.893518,2208.3167,322382.0,0.5203906376109766,1497.41685,218601.0,0.0,51426.0,130.699548,19080.23087591241,5.245724,1719.3089,250994.0,0.5577644444444444,1772.19775,258715.0,0.0,0.0,56.23993,8210.208467153285,6.94639,1707.91735,249331.0,0.5540688888888889,1383.974,202040.0,0.0,0.0,57.686523,8421.387226277373,3.633944,1320.7896,192816.0,0.64272,822.70555,120103.0,0.0,0.0,31.165471,4549.704452554744,3.457233,889.21905,129813.0,0.9985615384615384
2025-01-10,,11533.071,1683660.0,5500.0,77006.0,509.23505,74340.87328467154,40.942496000000006,11503.4379,1679334.0,0.5094293948126801,1776.2461,259306.0,0.0,0.0,43.5,6350.360072992701,7.278467,1729.11125,252425.0,0.3321381578947368,1911.2733,279018.0,0.0,0.0,42.51,6205.837664233577,7.90245,1860.38465,271589.0,0.4626729131175468,2208.3167,322382.0,5500.0,0.0,179.56,26213.13992700729,9.585959,1979.8418,289028.0,0.4665504439063761,1719.3089,250994.0,0.0,77006.0,97.9,14291.971240875911,4.011831,2147.31745,313477.0,0.6966155555555555,1707.91735,249331.0,0.0,0.0,56.26,8213.134087591241,7.705948,1642.8081,239826.0,0.5329466666666667,1320.7896,192816.0,0.0,0.0,58.294272,8510.11,2.162682,1258.3861,183706.0,0.6123533333333333,889.21905,129813.0,0.0,0.0,31.210778,4556.320291970803,2.295159,885.58855,129283.0,0.9944846153846154
2025-01-11,,11503.4379,1679334.0,711.0,170914.0,352.316013,51432.98649635037,16.872121999999997,12074.4813,1762698.0,0.5347180342787805,1729.11125,252425.0,0.0,123022.0,44.878767,6551.646058394161,2.563708,2529.5817,369282.0,0.4858973684210526,1860.38465,271589.0,0.0,0.0,25.007503,3650.730510948905,3.263268,1831.86125,267425.0,0.4555792163543441,1979.8418,289028.0,711.0,0.0,78.024294,11390.405328467154,3.522576,1892.4358,276268.0,0.445953188054883,2147.31745,313477.0,0.0,0.0,58.665364,8564.283722627737,2.351922,2084.7016,304336.0,0.6763022222222222,1642.8081,239826.0,0.0,47892.0,56.179172,8201.337664233577,3.107861,1913.84205,279393.0,0.6208733333333334,1258.3861,183706.0,0.0,0.0,58.167296,8491.578321167883,1.186226,1197.11285,174761.0,0.5825366666666667,885.58855,129283.0,0.0,0.0,31.393617,4583.004890510949,0.876561,624.94605,91233.0,0.7017923076923077
2025-01-12,,12074.4813,1762698.0,0.0,0.0,456.849681,66693.38,16.062427999999997,11587.0627,1691542.0,0.5131327165175186,2529.5817,369282.0,0.0,0.0,43.54,6356.205547445255,3.18028,2478.9191,361886.0,0.4761657894736842,1831.86125,267425.0,0.0,0.0,35.880105,5237.971605839416,1.990736,1792.61075,261695.0,0.4458177172061329,1892.4358,276268.0,0.0,0.0,100.352534,14650.002335766423,3.502526,1787.13075,260895.0,0.421138014527845,2084.7016,304336.0,0.0,0.0,114.190706,16670.176496350367,1.970084,1965.0732,286872.0,0.6374933333333334,1913.84205,279393.0,0.0,0.0,72.814686,10629.878686131387,3.974927,1835.51915,267959.0,0.5954644444444445,1197.11285,174761.0,0.0,0.0,58.433536,8530.445328467153,1.443875,1135.5519,165774.0,0.55258,624.94605,91233.0,0.0,0.0,31.638114,4618.7,0.0,592.25785,86461.0,0.6650846153846154
2025-01-13,,11587.0627,1691542.0,0.0,0.0,670.3050850000001,97854.7606569343,48.23749,11063.722700000002,1615142.0,0.4899566206582739,2478.9191,361886.0,0.0,0.0,44.466765,6491.497445255474,10.023417,2428.9826,354596.0,0.4665736842105263,1792.61075,261695.0,0.0,0.0,43.86,6402.923649635037,9.963574,1738.3656,253776.0,0.4323270868824531,1787.13075,260895.0,0.0,0.0,210.15,30678.83437956204,8.760709,1569.04045,229057.0,0.3697449556093624,1965.0732,286872.0,0.0,0.0,167.200937,24408.89182481752,5.501017,1786.9732,260872.0,0.5797155555555555,1835.51915,267959.0,0.0,0.0,93.45,13642.33700729927,9.647766,1731.00185,252701.0,0.5615577777777778,1135.5519,165774.0,0.0,0.0,79.758448,11643.570437956205,1.4,1055.859,154140.0,0.5138,592.25785,86461.0,0.0,0.0,31.418935,4586.705912408759,2.941007,753.5,110000.0,0.8461538461538461
2025-01-14,,11063.722700000002,1615142.0,3896.0,148353.0,910.54892,132926.84452554744,46.342411000000006,11219.75885,1637921.0,0.4968666767784013,2428.9826,354596.0,3896.0,0.0,91.32912,13332.721167883212,8.188345,2293.4485,334810.0,0.4405394736842105,1738.3656,253776.0,0.0,0.0,96.622422,14105.463138686133,10.118593,1629.5602,237892.0,0.4052674616695059,1569.04045,229057.0,0.0,148353.0,240.676192,35135.2105839416,8.150126,2336.28155,341063.0,0.550545601291364,1786.9732,260872.0,0.0,0.0,210.127367,30675.52605839416,5.213836,1564.6633,228418.0,0.5075955555555556,1731.00185,252701.0,0.0,0.0,144.758872,21132.677372262773,7.167036,1575.4863,229998.0,0.5111066666666667,1055.859,154140.0,0.0,0.0,95.415575,13929.276861313869,3.194108,949.40315,138599.0,0.4619966666666666,753.5,110000.0,0.0,0.0,31.619372,4615.9693430656935,4.310367,870.91585,127141.0,0.9780076923076924
2025-01-15,,11219.75885,1637921.0,0.0,260413.0,910.861956,132972.55759124088,47.719240000000006,12080.32435,1763551.0,0.5349767935689368,2293.4485,334810.0,0.0,0.0,120.075838,17529.32401459854,9.419476,2161.62025,315565.0,0.4152171052631579,1629.5602,237892.0,0.0,149897.0,99.517311,14528.071240875912,9.71473,2551.34415,372459.0,0.6345127768313459,2336.28155,341063.0,0.0,110516.0,226.304934,33037.216569343065,9.174708,2857.6008,417168.0,0.6733946731234867,1564.6633,228418.0,0.0,0.0,219.908765,32103.473722627736,5.153846,1332.8456,194576.0,0.4323911111111111,1575.4863,229998.0,0.0,0.0,154.812857,22600.41846715329,7.89991,1409.53135,205771.0,0.4572688888888889,949.40315,138599.0,0.0,0.0,58.580992,8551.96912408759,3.713939,885.41045,129257.0,0.4308566666666666,870.91585,127141.0,0.0,0.0,31.661259,4622.0844525547445,2.642631,881.97175,128755.0,0.990423076923077
2025-01-16,,12080.32435,1763551.0,0.0,45287.0,883.4251240000001,128967.1609489051,50.930086,11436.80795,1669607.0,0.5064786895191871,2161.62025,315565.0,0.0,0.0,83.922003,12251.38810218978,9.563298,2063.9735,301310.0,0.3964605263157895,2551.34415,372459.0,0.0,1376.0,103.269192,15075.796715328468,11.011329,2447.89545,357357.0,0.6087853492333901,2857.6008,417168.0,0.0,43911.0,195.055017,28475.182627737227,8.295332,2952.3911,431006.0,0.6957320419693301,1332.8456,194576.0,0.0,0.0,222.078336,32420.19401459854,5.457984,1098.4386,160356.0,0.3563466666666666,1409.53135,205771.0,0.0,0.0,173.288856,25297.6400729927,9.087826,1223.4648,178608.0,0.3969066666666667,885.41045,129257.0,0.0,0.0,74.133504,10822.405109489053,3.715405,805.3271,117566.0,0.3918866666666666,881.97175,128755.0,0.0,0.0,31.678216,4624.554306569343,3.798912,845.3174,123404.0,0.9492615384615384
2025-01-17,,11436.80795,1669607.0,0.0,143659.0,873.2700000000001,127484.66379562042,44.1,11490.299599999998,1677416.0,0.5088475655998786,2063.9735,301310.0,0.0,0.0,84.18,12289.05394160584,8.49,1974.8824,288304.0,0.3793473684210526,2447.89545,357357.0,0.0,143659.0,96.53,14091.971386861314,9.0,3330.54535,486211.0,0.828298126064736,2952.3911,431006.0,0.0,0.0,197.42,28820.433868613138,7.8,2740.22605,400033.0,0.6457352703793382,1098.4386,160356.0,0.0,0.0,222.8,32525.54379562044,4.37,864.1138,126148.0,0.2803288888888889,1223.4648,178608.0,0.0,0.0,182.55,26649.6302189781,7.55,1029.4043,150278.0,0.3339511111111111,805.3271,117566.0,0.0,0.0,57.97,8462.773576642336,3.67,742.0194,108324.0,0.36108,845.3174,123404.0,0.0,0.0,31.82,4645.25700729927,3.22,809.1083,118118.0,0.9086
2025-01-18,,11490.299599999998,1677416.0,0.0,622087.0,680.190664,99297.90445255474,20.346456,14456.596199999998,2110452.0,0.6402099196117094,1974.8824,288304.0,0.0,165733.0,86.411109,12614.761313868614,3.967922,3026.91225,441885.0,0.5814276315789474,3330.54535,486211.0,0.0,0.0,68.371373,9981.218686131388,3.389252,3257.62025,475565.0,0.8101618398637138,2740.22605,400033.0,0.0,162615.0,96.120114,14032.134306569344,3.795213,3760.9514,549044.0,0.8862695722356739,864.1138,126148.0,0.0,163332.0,222.245971,32444.66408759124,2.62133,1761.2035,257110.0,0.5713555555555555,1029.4043,150278.0,0.0,130407.0,117.157663,17103.310437956203,4.204116,1803.3447,263262.0,0.5850266666666667,742.0194,108324.0,0.0,0.0,58.302464,8511.305328467153,0.895053,681.18455,99443.0,0.3314766666666666,809.1083,118118.0,0.0,0.0,31.58197,4610.510291970803,1.47357,165.37955,24143.0,0.1857153846153846
2025-01-19,,14456.596199999998,2110452.0,1694.0,0.0,660.4300000000001,97071.37267507405,16.9,13557.087103999998,1992649.0,0.6195084719415513,3026.91225,441885.0,0.0,0.0,87.48,12857.992505089254,3.49,2907.83727,427400.0,0.6285294117647059,3257.62025,475565.0,0.0,0.0,41.57,6110.040684642577,2.83,3190.7697,468986.0,0.7989540034071551,3760.9514,549044.0,1694.0,0.0,116.54,17129.28805711724,3.8,3603.051223,529584.0,0.8548571428571429,1761.2035,257110.0,0.0,0.0,220.19,32363.990446605083,1.7,1522.811382,223826.0,0.4973911111111111,1803.3447,263262.0,0.0,0.0,114.38,16811.816474708055,4.27,1672.754821,245865.0,0.5463666666666667,681.18455,99443.0,0.0,0.0,58.17,8549.944506911832,0.81,616.136292,90561.0,0.30187,165.37955,24143.0,0.0,0.0,22.1,3248.3,0.0,43.726416,6427.0,0.0494384615384615
2025-01-20,,13557.087103999998,1992649.0,3368.0,165735.0,996.33,146442.65426644913,47.14000000000001,13640.342147,2004886.0,0.62331291776776,2907.83727,427400.0,0.0,0.0,173.46,25495.509396932484,8.9,2722.161587,400109.0,0.5883955882352941,3190.7697,468986.0,0.0,0.0,63.35,9311.31841075615,10.52,3115.39317,457907.0,0.7800800681431005,3603.051223,529584.0,3368.0,0.0,229.86,33785.3031579837,9.11,3332.487647,489816.0,0.7906634382566586,1522.811382,223826.0,0.0,165735.0,222.3,32674.115014734954,0.28,2429.370813,357074.0,0.7934977777777777,1672.754821,245865.0,0.0,0.0,217.91,32028.865873918763,9.82,1445.346162,212440.0,0.4720888888888889,616.136292,90561.0,0.0,0.0,58.15,8547.003847182721,5.24,551.69987,81090.0,0.2703,43.726416,6427.0,0.0,0.0,31.3,4600.538564940362,3.27,43.882898,6450.0,0.0496153846153846
2025-01-21,,13640.342147,2004886.0,0.0,144822.0,1018.09,149640.99724724592,50.089999,13579.518408000002,1995946.0,0.6205334991450334,2722.161587,400109.0,0.0,0.0,201.55,29624.242262495314,9.06,2507.27146,368524.0,0.5419470588235294,3115.39317,457907.0,0.0,0.0,46.87,6889.0482611283815,11.07,3056.685337,449278.0,0.7653798977853492,3332.487647,489816.0,0.0,0.0,241.39,35480.00671046733,8.75,3077.225254,452297.0,0.7301000807102502,2429.370813,357074.0,0.0,0.0,221.39,32540.369399210707,5.55,2195.294675,322669.0,0.7170422222222222,1445.346162,212440.0,0.0,144822.0,217.8,32012.69682797951,8.189999,2210.527823,324908.0,0.7220177777777778,551.69987,81090.0,0.0,0.0,58.08,8536.71805711724,3.8,488.59014,71814.0,0.23938,43.882898,6450.0,0.0,0.0,31.01,4557.91572884744,3.67,43.923719,6456.0,0.0496615384615384
2025-01-22,,13579.518408000002,1995946.0,0.0,0.0,831.42,122203.85617986198,42.78,12723.910763999998,1870187.0,0.5814354111612,2507.27146,368524.0,0.0,0.0,128.4,18872.503307611467,8.56,2368.064024,348063.0,0.5118573529411765,3056.685337,449278.0,0.0,0.0,44.95,6606.848174996877,6.04,3005.148446,441703.0,0.7524752981260647,3077.225254,452297.0,0.0,0.0,211.02,31016.161516634696,8.46,2853.436084,419404.0,0.6770040355125101,2195.294675,322669.0,0.0,0.0,220.23,32369.870473796767,5.61,1963.211977,288557.0,0.6412377777777778,2210.527823,324908.0,0.0,0.0,137.43,20199.748084308925,7.71,2063.503108,303298.0,0.6739955555555556,488.59014,71814.0,0.0,0.0,58.24,8560.237132158947,3.19,426.262818,62653.0,0.2088433333333333,43.923719,6456.0,0.0,0.0,31.15,4578.4874903543005,3.21,44.284307,6509.0,0.0500692307692307
2025-01-23,,12723.910763999998,1870187.0,7975.0,164513.0,693.1000000000001,101873.29083184514,49.74,13075.40937,1921851.0,0.5974975905487331,2368.064024,348063.0,0.0,0.0,82.99,12198.048172718654,9.39,2274.923424,334373.0,0.491725,3005.148446,441703.0,0.0,0.0,44.65,6562.747456327947,9.35,2950.903742,433730.0,0.738892674616695,2853.436084,419404.0,7975.0,0.0,152.94,22479.44515752805,9.78,2633.028278,387008.0,0.6247102502017756,1963.211977,288557.0,0.0,0.0,219.54,32268.44563815949,5.34,1732.496793,254646.0,0.56588,2063.503108,303298.0,0.0,0.0,103.81,15258.214948960467,9.21,1949.625288,286560.0,0.6368,426.262818,62653.0,0.0,164513.0,58.19,8552.88695306127,3.18,1489.895807,218988.0,0.72996,44.284307,6509.0,0.0,0.0,30.98,4553.502505089255,3.49,44.536038,6546.0,0.0503538461538461
2025-01-24,,13075.40937,1921851.0,0.0,0.0,535.9499999999999,78775.05462655525,41.009999,12709.289935,1868038.0,0.5807672936421576,2274.923424,334373.0,0.0,0.0,51.08,7507.84790521125,7.7,2222.910284,326728.0,0.4804823529411764,2950.903742,433730.0,0.0,0.0,43.36,6373.145964606712,8.15,2898.319104,426001.0,0.7257257240204429,2633.028278,387008.0,0.0,0.0,91.13,13394.476442959924,7.06,2534.199911,372482.0,0.6012623083131557,1732.496793,254646.0,0.0,0.0,161.45,23730.2577283918,4.34,1562.278776,229627.0,0.5102822222222222,1949.625288,286560.0,0.0,0.0,99.24,14586.504141514357,8.039999,1841.605325,270683.0,0.6015177777777778,1489.895807,218988.0,0.0,0.0,58.66,8621.965878475208,3.12,1426.643203,209691.0,0.69897,44.536038,6546.0,0.0,0.0,31.03,4560.856565396007,2.6,223.333332,32826.0,0.2525076923076923
2025-01-25,,12709.289935,1868038.0,2327.0,0.0,431.62,63440.420972507,18.480000000000004,12310.928473999998,1809486.0,0.562563656147987,2222.910284,326728.0,0.0,0.0,42.57,6257.030476074991,2.26,2177.945622,320119.0,0.4707632352941176,2898.319104,426001.0,0.0,0.0,41.33,6074.771072307839,3.41,2853.919136,419475.0,0.7146081771720614,2534.199911,372482.0,2327.0,0.0,78.53,11542.507041470995,4.86,2434.316994,357801.0,0.5775641646489104,1562.278776,229627.0,0.0,0.0,128.07,18824.000655172666,2.27,1428.738696,209999.0,0.4666644444444444,1841.605325,270683.0,0.0,0.0,51.27,7535.774237126207,2.47,1788.109011,262820.0,0.5840444444444445,1426.643203,209691.0,0.0,0.0,58.28,8566.115969163158,1.45,1365.526913,200708.0,0.6690266666666667,223.333332,32826.0,0.0,0.0,31.57,4640.221521191143,1.76,262.372102,38564.0,0.2966461538461538
2025-01-26,,12310.928473999998,1809486.0,0.0,0.0,497.54,73129.47351390083,12.48,11864.513542,1743871.0,0.5421641535830872,2177.945622,320119.0,0.0,0.0,43.37,6374.614744949328,1.94,2131.218841,313251.0,0.4606632352941176,2853.919136,419475.0,0.0,0.0,43.02,6323.17113352588,1.18,2809.553187,412954.0,0.7034991482112436,2434.316994,357801.0,0.0,0.0,93.09,13682.561401033285,2.87,2336.597605,343438.0,0.5543793381759483,1428.738696,209999.0,0.0,0.0,183.02,26900.66581953539,2.0,1239.076133,182122.0,0.4047155555555555,1788.109011,262820.0,0.0,0.0,57.04,8383.854982986823,3.07,1728.081289,253997.0,0.5644377777777778,1365.526913,200708.0,0.0,0.0,58.47,8594.044865107187,0.83,1304.40382,191724.0,0.63908,262.372102,38564.0,0.0,0.0,19.53,2870.56056676294,0.59,315.582667,46385.0,0.3568076923076923
2025-01-27,,11864.513542,1743871.0,0.0,0.0,494.93,72745.8465335009,49.49999999999999,11526.839749,1694239.0,0.5267337167728898,2131.218841,313251.0,0.0,0.0,44.78,6581.855873918763,9.82,2066.469456,303734.0,0.4466676470588235,2809.553187,412954.0,0.0,0.0,43.3,6364.327336170088,10.46,2755.498982,405009.0,0.6899642248722316,2336.597605,343438.0,0.0,0.0,82.7,12155.416889565007,8.76,2244.824519,329949.0,0.5326053268765133,1239.076133,182122.0,0.0,0.0,176.95,26008.479727936152,5.01,1051.978508,154622.0,0.3436044444444444,1728.081289,253997.0,0.0,0.0,56.54,8310.370024913464,7.26,1663.998652,244578.0,0.5435066666666667,1304.40382,191724.0,0.0,0.0,59.15,8693.988295154735,4.93,1239.518364,182187.0,0.60729,315.582667,46385.0,0.0,0.0,31.51,4631.408385842685,3.26,504.551268,74160.0,0.5704615384615385
